height,weight,label
123,92,high
165,82,high
199,93,ok
152,88,high
162,86,high
145,94,high
155,73,high
148,53,ok
155,64,high
139,69,high
167,79,high
128,91,high
141,96,high
176,36,low
128,90,high
148,78,high
140,74,high
159,75,high
165,81,high
188,97,high
124,54,high
136,90,high
132,45,high
148,100,high
178,76,ok
137,67,high
195,58,low
194,94,ok
183,88,high
154,90,high
162,41,low
155,100,high
172,38,low
167,58,ok
127,49,high
122,80,high
172,87,high
174,40,low
136,98,high
149,90,high
125,91,high
192,74,ok
175,89,high
136,48,high
139,41,ok
150,91,high
200,100,high
128,44,high
144,95,high
162,64,ok
143,84,high
176,52,low
127,87,high
140,97,high
147,55,high
146,36,low
142,36,low
187,66,ok
185,60,low
178,48,low
184,53,low
182,38,low
196,56,low
158,59,ok
180,57,low
199,55,low
165,60,ok
130,48,high
174,60,ok
175,87,high
190,71,ok
162,42,low
142,92,high
167,54,ok
167,45,low
136,69,high
148,65,high
188,77,ok
129,94,high
176,79,high
197,81,ok
170,70,ok
125,41,high
155,57,ok
181,60,low
123,88,high
152,73,high
168,82,high
123,60,high
151,79,high
151,74,high
188,35,low
123,80,high
199,82,ok
196,62,low
147,40,ok
138,61,high
124,70,high
167,73,high
181,82,high
159,41,low
131,67,high
163,91,high
122,44,high
134,63,high
188,64,low
182,59,low
123,74,high
120,49,high
193,70,ok
184,87,high
189,100,high
169,38,low
120,83,high
141,72,high
181,39,low
186,60,low
188,54,low
178,61,ok
174,94,high
176,74,ok
169,61,ok
181,43,low
196,63,low
158,45,low
129,73,high
193,97,high
180,36,low
140,86,high
198,88,ok
129,81,high
123,93,high
158,93,high
126,62,high
137,79,high
124,53,high
186,41,low
124,35,ok
171,94,high
198,93,ok
141,70,high
123,47,high
178,90,high
171,73,ok
177,68,ok
194,42,low
190,85,ok
187,98,high
142,68,high
148,73,high
137,60,high
186,63,low
129,71,high
169,92,high
133,46,high
175,97,high
149,75,high
130,93,high
126,83,high
185,52,low
196,46,low
141,80,high
180,98,high
172,40,low
154,82,high
159,51,ok
155,77,high
180,99,high
156,83,high
186,87,high
128,64,high
187,82,ok
126,90,high
125,63,high
198,68,low
121,75,high
147,91,high
152,92,high
196,74,ok
184,61,low
158,43,low
144,66,high
154,72,high
156,39,low
186,84,ok
130,85,high
123,38,high
145,68,high
186,38,low
187,70,ok
134,46,high
144,61,high
164,91,high
158,94,high
137,100,high
192,48,low
154,60,high
190,54,low
121,93,high
141,100,high
153,70,high
144,68,high
199,63,low
122,65,high
191,64,low
137,58,high
170,74,high
126,93,high
200,62,low
191,59,low
158,48,ok
188,75,ok
123,35,ok
152,40,low
155,76,high
123,100,high
149,40,low
134,38,ok
173,95,high
190,83,ok
192,37,low
186,40,low
175,90,high
143,71,high
139,54,high
194,56,low
158,95,high
126,93,high
191,74,ok
175,66,ok
155,56,ok
186,65,ok
154,58,ok
145,78,high
164,67,ok
150,98,high
173,75,high
137,55,high
170,85,high
190,76,ok
121,42,high
153,73,high
182,99,high
148,70,high
169,58,ok
138,73,high
143,60,high
200,47,low
159,76,high
181,87,high
120,61,high
186,35,low
173,54,low
140,60,high
199,43,low
163,36,low
189,37,low
124,51,high
180,58,low
122,42,high
130,74,high
152,41,low
140,81,high
184,66,ok
164,35,low
181,50,low
141,61,high
196,58,low
145,98,high
173,91,high
122,48,high
139,61,high
150,87,high
154,97,high
133,36,ok
199,55,low
166,57,ok
163,41,low
186,46,low
160,65,high
155,88,high
155,36,low
193,92,ok
170,55,ok
134,44,ok
168,76,high
178,53,low
178,95,high
147,95,high
141,55,high
120,68,high
136,75,high
159,45,low
128,87,high
173,86,high
191,58,low
183,86,high
183,95,high
199,54,low
145,64,high
131,47,high
130,84,high
123,87,high
148,80,high
122,88,high
170,63,ok
125,88,high
184,53,low
127,80,high
189,70,ok
192,67,low
134,45,high
162,80,high
191,74,ok
199,59,low
198,86,ok
137,83,high
182,49,low
190,61,low
196,66,low
178,78,ok
181,61,ok
132,36,ok
186,100,high
136,75,high
154,57,ok
156,59,ok
147,93,high
143,46,ok
178,35,low
191,92,high
142,82,high
161,72,high
131,100,high
150,47,ok
190,50,low
199,82,ok
130,79,high
170,77,high
171,52,low
200,100,high
143,56,high
157,87,high
167,48,low
131,93,high
167,39,low
135,56,high
120,73,high
143,65,high
126,77,high
149,62,high
159,84,high
197,61,low
136,92,high
143,71,high
193,95,high
149,99,high
133,55,high
145,85,high
151,55,ok
170,59,ok
194,75,ok
163,82,high
196,46,low
164,88,high
186,70,ok
178,84,high
158,49,ok
151,84,high
183,58,low
144,88,high
188,93,high
173,99,high
184,94,high
144,81,high
155,63,high
137,84,high
167,66,ok
124,50,high
133,95,high
199,56,low
156,83,high
169,81,high
156,98,high
135,77,high
184,66,ok
133,72,high
129,50,high
159,97,high
127,86,high
136,49,high
184,73,ok
157,85,high
172,99,high
163,70,high
178,85,high
181,66,ok
178,38,low
155,43,low
142,84,high
120,88,high
196,100,high
124,100,high
171,60,ok
129,80,high
159,35,low
163,63,ok
191,39,low
179,84,high
139,83,high
187,86,ok
163,36,low
125,73,high
136,70,high
163,62,ok
196,90,ok
138,98,high
199,73,low
131,40,ok
184,42,low
158,76,high
166,84,high
120,74,high
152,73,high
155,42,low
189,98,high
173,55,low
199,80,ok
166,40,low
138,79,high
154,67,high
182,80,ok
178,56,low
171,68,ok
171,70,ok
192,78,ok
164,65,ok
135,37,ok
141,52,high
147,73,high
197,37,low
168,63,ok
134,75,high
152,71,high
174,57,ok
159,93,high
141,57,high
191,36,low
128,89,high
141,84,high
182,56,low
169,52,low
157,55,ok
190,46,low
120,60,high
166,76,high
151,66,high
158,95,high
133,36,ok
189,87,ok
150,63,high
136,67,high
122,35,ok
130,35,ok
173,49,low
189,96,high
190,93,high
189,62,low
168,89,high
143,44,ok
141,37,ok
158,56,ok
160,62,ok
133,52,high
166,100,high
183,84,high
182,35,low
142,87,high
194,54,low
122,98,high
157,36,low
123,36,ok
175,96,high
139,59,high
163,46,low
173,49,low
131,80,high
195,100,high
170,36,low
143,44,ok
148,53,ok
124,90,high
126,74,high
183,74,ok
159,43,low
130,69,high
180,83,high
120,77,high
196,70,low
197,69,low
154,72,high
126,68,high
141,50,high
177,86,high
140,85,high
130,68,high
136,90,high
150,60,high
198,94,ok
136,75,high
133,87,high
172,49,low
193,83,ok
161,37,low
124,100,high
191,36,low
186,63,low
140,92,high
189,94,high
134,94,high
199,58,low
177,43,low
190,35,low
172,56,ok
166,94,high
123,94,high
153,40,low
134,93,high
186,60,low
123,72,high
183,66,ok
135,54,high
175,40,low
135,80,high
187,43,low
167,89,high
155,93,high
156,99,high
169,48,low
141,53,high
127,54,high
189,96,high
171,58,ok
138,86,high
160,45,low
193,41,low
142,93,high
153,79,high
148,46,ok
135,74,high
150,59,high
154,71,high
177,82,high
188,77,ok
190,58,low
171,74,high
140,71,high
145,65,high
144,51,ok
120,95,high
190,48,low
199,68,low
158,70,high
121,79,high
153,70,high
148,75,high
183,92,high
161,51,ok
125,73,high
127,73,high
190,46,low
190,95,high
160,99,high
195,42,low
193,77,ok
158,90,high
188,52,low
161,55,ok
144,43,ok
194,98,high
167,60,ok
164,43,low
150,78,high
190,78,ok
185,73,ok
185,49,low
186,92,high
188,55,low
192,35,low
153,38,low
144,86,high
161,44,low
135,39,ok
127,48,high
138,63,high
144,77,high
175,47,low
190,69,ok
175,91,high
199,77,ok
157,54,ok
133,74,high
178,81,high
136,45,ok
137,73,high
177,61,ok
186,83,ok
182,41,low
134,63,high
155,66,high
165,36,low
163,51,ok
148,55,high
139,91,high
153,97,high
190,80,ok
199,54,low
171,80,high
175,51,low
188,39,low
185,98,high
184,90,high
162,42,low
153,57,ok
122,85,high
173,98,high
184,93,high
122,57,high
150,93,high
176,58,ok
176,47,low
138,86,high
126,88,high
175,77,high
179,87,high
176,73,ok
169,64,ok
122,87,high
120,45,high
180,46,low
148,94,high
186,95,high
128,48,high
121,50,high
158,49,ok
174,94,high
193,86,ok
169,77,high
134,91,high
154,97,high
180,59,low
167,44,low
185,63,low
168,54,ok
162,92,high
168,62,ok
127,41,high
191,77,ok
165,61,ok
125,82,high
182,40,low
167,88,high
198,100,high
171,48,low
158,100,high
154,85,high
135,66,high
169,63,ok
198,46,low
196,45,low
160,48,ok
173,83,high
164,91,high
128,61,high
142,72,high
123,48,high
127,56,high
134,65,high
151,82,high
186,92,high
133,46,high
141,98,high
168,84,high
160,46,low
131,47,high
189,62,low
176,78,high
128,87,high
137,85,high
124,59,high
200,75,ok
168,100,high
190,86,ok
152,72,high
171,81,high
194,90,ok
189,71,ok
197,58,low
123,77,high
169,88,high
180,67,ok
130,82,high
137,80,high
167,91,high
160,85,high
181,98,high
120,43,high
145,64,high
142,97,high
185,46,low
161,93,high
126,78,high
168,48,low
198,95,ok
141,97,high
173,69,ok
160,94,high
160,84,high
170,42,low
172,87,high
123,43,high
193,35,low
157,69,high
136,48,high
190,62,low
168,38,low
152,55,ok
155,36,low
180,37,low
175,39,low
151,55,ok
183,77,ok
192,66,low
158,45,low
186,42,low
132,89,high
169,61,ok
189,41,low
151,85,high
175,97,high
162,96,high
179,64,ok
200,84,ok
161,98,high
122,99,high
136,72,high
167,98,high
134,46,high
125,45,high
178,75,ok
196,95,ok
136,79,high
139,54,high
157,91,high
130,49,high
131,60,high
121,77,high
163,80,high
134,45,high
158,39,low
147,59,high
128,93,high
148,71,high
176,89,high
137,82,high
194,57,low
126,72,high
199,50,low
165,87,high
158,80,high
177,96,high
146,41,ok
152,95,high
142,45,ok
194,39,low
149,48,ok
171,66,ok
139,95,high
186,81,ok
156,81,high
168,65,ok
134,73,high
151,49,ok
197,65,low
196,48,low
191,97,high
155,93,high
120,47,high
176,40,low
159,93,high
200,64,low
139,49,high
143,41,ok
139,63,high
199,48,low
185,70,ok
131,70,high
165,90,high
170,50,low
169,82,high
129,72,high
200,42,low
126,41,high
171,97,high
139,62,high
122,51,high
136,57,high
196,56,low
123,36,ok
142,94,high
176,89,high
123,64,high
137,44,ok
181,96,high
147,84,high
154,77,high
138,98,high
124,83,high
121,55,high
121,49,high
154,39,low
156,64,high
145,46,ok
149,91,high
122,94,high
200,77,ok
181,63,ok
193,68,low
139,84,high
123,47,high
135,37,ok
126,70,high
136,61,high
194,91,ok
145,76,high
193,84,ok
169,46,low
138,67,high
136,65,high
194,64,low
128,41,high
200,39,low
130,43,high
121,38,high
147,61,high
188,56,low
152,93,high
125,86,high
179,85,high
177,87,high
167,100,high
167,83,high
186,66,ok
199,41,low
182,97,high
153,37,low
120,73,high
173,53,low
154,56,ok
180,95,high
184,93,high
137,64,high
150,68,high
122,59,high
142,69,high
135,35,ok
191,59,low
189,64,low
141,45,ok
143,96,high
150,37,low
136,45,ok
193,49,low
180,73,ok
174,80,high
165,38,low
189,46,low
189,70,ok
147,65,high
176,66,ok
160,75,high
138,39,ok
122,72,high
121,53,high
133,42,ok
137,98,high
141,81,high
149,84,high
147,54,ok
141,72,high
176,51,low
163,57,ok
184,87,high
142,76,high
185,74,ok
142,38,ok
169,56,ok
131,60,high
126,39,ok
124,56,high
165,62,ok
140,47,ok
141,42,ok
188,94,high
181,75,ok
173,46,low
198,82,ok
188,74,ok
121,78,high
169,50,low
147,37,low
162,58,ok
145,90,high
135,80,high
153,67,high
184,41,low
148,50,ok
148,94,high
168,44,low
178,64,ok
157,83,high
180,54,low
171,89,high
185,75,ok
123,79,high
153,56,ok
169,41,low
124,87,high
189,47,low
131,61,high
146,47,ok
185,68,ok
150,96,high
126,79,high
125,59,high
149,65,high
123,48,high
188,53,low
169,72,high
192,42,low
134,98,high
188,36,low
165,63,ok
148,67,high
165,62,ok
188,82,ok
165,66,ok
173,62,ok
139,68,high
144,49,ok
182,86,high
132,97,high
123,47,high
171,79,high
131,84,high
133,67,high
149,57,high
128,52,high
173,48,low
129,97,high
149,44,ok
121,35,ok
176,77,ok
159,48,ok
133,68,high
153,72,high
195,91,ok
141,93,high
120,99,high
155,59,ok
156,45,low
176,51,low
133,36,ok
171,77,high
156,63,high
142,73,high
142,42,ok
120,85,high
193,59,low
148,79,high
161,63,ok
167,52,ok
187,64,low
179,66,ok
183,64,ok
161,53,ok
152,85,high
188,83,ok
171,94,high
127,100,high
187,68,ok
169,58,ok
145,76,high
136,45,ok
140,67,high
165,65,ok
139,87,high
186,100,high
134,60,high
142,69,high
167,57,ok
168,70,ok
121,72,high
191,70,ok
133,93,high
180,85,high
188,75,ok
189,62,low
186,77,ok
131,86,high
149,50,ok
132,93,high
136,68,high
177,57,low
173,57,ok
134,86,high
183,44,low
182,69,ok
193,36,low
146,99,high
137,54,high
139,94,high
188,97,high
200,63,low
146,42,ok
162,100,high
143,51,ok
157,59,ok
178,63,ok
166,68,ok
185,83,ok
170,55,ok
140,80,high
127,77,high
170,98,high
134,43,ok
198,84,ok
120,81,high
141,37,ok
135,73,high
192,69,ok
165,38,low
134,67,high
200,95,ok
